PRIM2_COMMON,PRIM1_COMMON,STRAT_ID,PSU_ID,YEAR,REG_RES,ST_RES,CNTY_RES,ST,ID_CODE,AREA,HRSF,ADD_HRS,FFDAYS12,FFDAYS2,WAVE,SUB_REG,INTSITE,MODE_F,MODE_FX,CATCH,CNTRBTRS,PARTY,FIRST,NUM_TYP4,NUM_TYP6,NUM_TYP2,NUM_TYP3,AREA_X,ON_LIST,CNTY,BOAT_HRS,NUM_TYP9,TELEFON,COASTAL,KOD,ASG_CODE,MODE_ASG,NEW_LIST,PRT_CODE,CELLTYPE,REGION,STRAT_INTERVAL,ZIP,MONTH,FSHINSP_A,NUM_FISH_A,COUNTY,TIME,MODE2001,DIST,GEAR,TSN1,TSN2,PVT_RES,SEX,AGE,ART_REEF,ADD_PH,F_BY_P,SEP_FISH,DATE1,PRIM1,PRIM2,TURTLE,REEFCODE,AREA_NC,MUNI_RES,MUNI_TRP,WP_INT,VAR_ID,ARX_METHOD,ALT_FLAG,LEADER,DATE_PUBLISHED
UNIDENTIFIED (SURFACE FISH),SMALLMOUTH BONEFISH,2024011553wdS:8AM-8PM,2024115531701420240116,2024,8,15,9,15,1701420240116001,1,6.00,0.00,6,0,1,8,5152,5,3,2,1,,,0,0,0,0,1,,9,,,,Y,wd,1701420240116,,,1701420240116001,,5,S:8AM-8PM,01864,01,,,MAUI,1345,5,1,1,553410,,,1,53,2,1,8,8,10APR25:14:37,8739010103,1000000003,,,,,,1539.4330302,2024011553wdS:8AM-8PM,,0,1701420240116001,05/05/2025
UNIDENTIFIED (SURFACE FISH),PARROTFISH FAMILY,2024011553weS:8AM-8PM,2024115531701420240119,2024,8,15,9,15,1701420240119001,1,2.00,0.00,998,47,1,8,5152,5,3,1,1,,,0,0,0,2,1,,9,,,,Y,we,1701420240119,,,1701420240119001,1,5,S:8AM-8PM,96748,01,2,0,MAUI,1111,5,1,10,170809,,,1,20,2,1,1,8,10APR25:14:37,8839030000,1000000003,,,,,,1617.5137364,2024011553weS:8AM-8PM,,0,1701420240119001,05/05/2025
BLUEFIN TREVALLY,GIANT TREVALLY,2024011553weS:8AM-8PM,2024115531701420240119,2024,8,15,9,15,1701420240119002,1,5.50,0.00,998,2,1,8,5152,5,3,1,1,,,0,0,0,1,1,,9,,,,Y,we,1701420240119,,,1701420240119002,1,5,S:8AM-8PM,96748,01,1,0,MAUI,1135,5,1,1,168618,168619,,1,35,2,1,1,8,10APR25:14:37,8835280310,8835280311,,,,,,1617.5137364,2024011553weS:8AM-8PM,,0,1701420240119002,05/05/2025
UNIDENTIFIED (SURFACE FISH),SMALLMOUTH BONEFISH,2024011553weS:8AM-8PM,2024115531701420240127,2024,8,15,9,15,1701420240127001,1,3.50,0.00,998,98,1,8,5154,5,3,1,1,,,0,0,1,1,1,,9,,,,Y,we,1701420240127,,,1701420240127001,1,5,S:8AM-8PM,96748,01,1,0,MAUI,1340,5,1,1,553410,,,1,47,2,1,1,8,10APR25:14:37,8739010103,1000000003,,,,,,386.65512568,2024011553weS:8AM-8PM,,0,1701420240127001,05/05/2025
UNIDENTIFIED (SURFACE FISH),SMALLMOUTH BONEFISH,2024011553weS:8AM-8PM,2024115531701420240127,2024,8,15,9,15,1701420240127002,1,3.50,0.00,998,98,1,8,5154,5,3,2,1,,,0,0,0,0,1,,9,,,,Y,we,1701420240127,,,1701420240127002,,5,S:8AM-8PM,96748,01,,,MAUI,1351,5,1,1,553410,,,1,37,2,2,8,8,10APR25:14:37,8739010103,1000000003,,,,,,386.65512568,2024011553weS:8AM-8PM,,0,1701420240127002,05/05/2025
UNIDENTIFIED (SURFACE FISH),UNIDENTIFIED (SURFACE FISH),2024011533wdS:8AM-8PM,2024115331701620240103,2024,8,15,7,15,1701620240103001,1,24.00,0.00,311,51,1,8,5184,5,3,2,1,,,0,0,0,0,1,,7,,,,Y,wd,1701620240103,,,1701620240103001,,3,S:8AM-8PM,96746,01,,,KAUAI,1158,5,1,1,,,,1,,2,2,8,8,10APR25:14:37,1000000003,1000000003,,,,,,3446.989682,2024011533wdS:8AM-8PM,,0,1701620240103001,05/05/2025
UNIDENTIFIED (SURFACE FISH),BIGEYE SCAD,2024011533wdS:8AM-8PM,2024115331701620240103,2024,8,15,7,15,1701620240103003,1,4.00,0.00,364,59,1,8,5184,5,3,2,1,,,0,0,0,0,1,,7,,,,Y,wd,1701620240103,,,1701620240103003,,3,S:8AM-8PM,96703,01,,,KAUAI,1640,5,1,1,168677,,,1,,2,1,8,8,10APR25:14:37,8835280601,1000000003,,,,,,1968.6652405,2024011533wdS:8AM-8PM,,0,1701620240103003,05/05/2025
UNIDENTIFIED (SURFACE FISH),GRAY CHUB,2024011533weS:8AM-8PM,2024115331701620240106,2024,8,15,7,15,1701620240106001,1,1.50,0.00,11,0,1,8,5179,5,3,2,1,,,0,0,0,0,1,,7,,,,Y,we,1701620240106,,,1701620240106001,,3,S:8AM-8PM,96703,01,,,KAUAI,1131,5,1,3,169508,,,1,,2,2,8,8,10APR25:14:37,8835510104,1000000003,,,,,,3135.1249966,2024011533weS:8AM-8PM,,0,1701620240106001,05/05/2025
GIANT TREVALLY,BLUEFIN TREVALLY,2024011533weS:8AM-8PM,2024115331701620240106,2024,8,15,7,15,1701620240106002,1,6.00,0.00,51,7,1,8,5179,5,3,2,1,,,0,0,0,0,1,,7,,,,Y,we,1701620240106,,,1701620240106002,,3,S:8AM-8PM,96703,01,,,KAUAI,1618,5,1,1,168619,168618,,1,,2,1,8,8,10APR25:14:37,8835280311,8835280310,,,,,,4386.6815416,2024011533weS:8AM-8PM,,0,1701620240106002,05/05/2025
GIANT TREVALLY,BLUEFIN TREVALLY,2024011533wdS:8AM-8PM,2024115331701620240109,2024,8,15,7,15,1701620240109001,1,2.50,,207,29,1,8,5194,2,3,2,1,,,0,0,0,0,1,,7,,,,Y,wd,1701620240109,,,1701620240109001,,3,S:8AM-8PM,96746,01,,,KAUAI,1424,2,1,1,168619,168618,,1,,2,1,8,8,10APR25:14:37,8835280311,8835280310,,,,,,19585.564831,2024011533wdS:8AM-8PM,,0,1701620240109001,05/05/2025
GIANT TREVALLY,BLUEFIN TREVALLY,2024011533wdS:8AM-8PM,2024115331701620240109,2024,8,15,7,15,1701620240109002,1,2.50,,207,29,1,8,5194,2,3,2,1,,,0,0,0,0,1,,7,,,,Y,wd,1701620240109,,,1701620240109002,,3,S:8AM-8PM,96746,01,,,KAUAI,1424,2,1,1,168619,168618,,1,,2,2,8,8,10APR25:14:37,8835280311,8835280310,,,,,,19585.564831,2024011533wdS:8AM-8PM,,0,1701620240109002,05/05/2025
BLUEFIN TREVALLY,SIX-FINGERED THREADFIN,2024011533wdS:8AM-8PM,2024115331701620240109,2024,8,15,7,15,1701620240109003,1,1.50,0.00,155,25,1,8,5194,2,3,2,1,,,0,0,1,0,1,,7,,,,Y,wd,1701620240109,,,1701620240109003,1,3,S:8AM-8PM,96766,01,,,KAUAI,1617,2,1,1,170453,168619,,1,,2,1,8,8,10APR25:14:37,8838010106,8835280311,,,,,,19585.564831,2024011533wdS:8AM-8PM,,0,1701620240109003,05/05/2025
UNIDENTIFIED (SURFACE FISH),UNIDENTIFIED (SURFACE FISH),2024011533weS:8AM-8PM,2024115331701620240119,2024,8,15,7,15,1701620240119001,1,0.50,0.00,51,7,1,8,5188,5,3,2,1,,,0,0,0,0,1,,7,,,,Y,we,1701620240119,,,1701620240119001,,3,S:8AM-8PM,96766,01,,,KAUAI,1253,5,1,1,,,,1,,2,2,8,8,10APR25:14:37,1000000003,1000000003,,,,,,4901.3148478,2024011533weS:8AM-8PM,,0,1701620240119001,05/05/2025
UNIDENTIFIED (SURFACE FISH),UNIDENTIFIED (SURFACE FISH),2024011533weS:8AM-8PM,2024115331701620240119,2024,0,27,141,15,1701620240119002,1,1.50,0.00,2,2,1,8,5188,5,3,2,1,,,0,0,1,0,1,,7,,,,O,we,1701620240119,,,1701620240119002,1,3,S:8AM-8PM,55309,01,,,,1538,5,1,1,,,,1,,2,1,8,8,10APR25:14:37,1000000003,1000000003,,,,,,6289.9564215,2024011533weS:8AM-8PM,,0,1701620240119002,05/05/2025
SMALLMOUTH BONEFISH,GIANT TREVALLY,2024011533weS:8AM-8PM,2024115331701620240121,2024,8,15,7,15,1701620240121001,1,3.50,0.00,103,15,1,8,5188,5,3,2,1,,,0,0,1,0,1,,7,,,,Y,we,1701620240121,,,1701620240121001,1,3,S:8AM-8PM,96741,01,,,KAUAI,826,5,1,1,168618,553410,,1,56,2,2,8,8,10APR25:14:37,8835280310,8739010103,,,,,,10434.77693,2024011533weS:8AM-8PM,,0,1701620240121001,05/05/2025
GIANT TREVALLY,BLUEFIN TREVALLY,2024011533weS:8AM-8PM,2024115331701620240121,2024,8,15,7,15,1701620240121002,1,2.00,0.00,51,7,1,8,5188,5,3,2,1,,,0,0,0,0,1,,7,,,,Y,we,1701620240121,,,1701620240121002,,3,S:8AM-8PM,96766,01,,,KAUAI,1247,5,1,1,168619,168618,,1,,2,1,8,8,10APR25:14:37,8835280311,8835280310,,,,,,3423.2405847,2024011533weS:8AM-8PM,,0,1701620240121002,05/05/2025
GIANT TREVALLY,BLUEFIN TREVALLY,2024011533weS:8AM-8PM,2024115331701620240121,2024,8,15,7,15,1701620240121003,1,2.00,0.00,51,7,1,8,5188,5,3,2,1,,,0,0,0,0,1,,7,,,,Y,we,1701620240121,,,1701620240121003,,3,S:8AM-8PM,96752,01,,,KAUAI,1249,5,1,1,168619,168618,,1,,2,2,8,8,10APR25:14:37,8835280311,8835280310,,,,,,3423.2405847,2024011533weS:8AM-8PM,,0,1701620240121003,05/05/2025
BLUEFIN TREVALLY,GIANT TREVALLY,2024011533wdS:8AM-8PM,2024115331701620240122,2024,8,15,7,15,1701620240122001,1,4.00,0.00,103,15,1,8,5184,5,3,2,1,,,0,0,0,0,1,,7,,,,Y,wd,1701620240122,,,1701620240122001,,3,S:8AM-8PM,96746,01,,,KAUAI,1145,5,1,1,168618,168619,,1,,2,1,8,8,10APR25:14:37,8835280310,8835280311,,,,,,3261.0812018,2024011533wdS:8AM-8PM,,0,1701620240122001,05/05/2025
UNIDENTIFIED (SURFACE FISH),BLUEFIN TREVALLY,2024011533weS:8AM-8PM,2024115331701620240127,2024,8,15,7,15,1701620240127003,1,2.50,0.00,11,1,1,8,5173,5,3,2,1,,,0,0,0,0,1,,7,,,,Y,we,1701620240127,,,1701620240127003,,3,S:8AM-8PM,96746,01,,,KAUAI,1620,5,1,1,168619,,,1,,2,1,8,8,10APR25:14:37,8835280311,1000000003,,,,,,3893.3512568,2024011533weS:8AM-8PM,,0,1701620240127003,05/05/2025
UNIDENTIFIED (SURFACE FISH),UNIDENTIFIED (SURFACE FISH),2024011533weS:8AM-8PM,2024115331701620240127,2024,8,15,7,15,1701620240127004,1,2.00,0.00,11,1,1,8,5173,5,3,2,1,,,0,0,0,0,1,,7,,,,Y,we,1701620240127,,,1701620240127004,,3,S:8AM-8PM,96746,01,,,KAUAI,1620,5,1,1,,,,1,,2,2,8,8,10APR25:14:37,1000000003,1000000003,,,,,,3893.3512568,2024011533weS:8AM-8PM,,0,1701620240127004,05/05/2025
UNIDENTIFIED (SURFACE FISH),UNIDENTIFIED (SURFACE FISH),2024011533weS:8AM-8PM,2024115331701620240127,2024,8,15,7,15,1701620240127005,1,2.00,0.00,11,1,1,8,5173,5,3,2,1,,,0,0,0,0,1,,7,,,,Y,we,1701620240127,,,1701620240127005,,3,S:8AM-8PM,96746,01,,,KAUAI,1620,5,1,1,,,,1,,2,2,8,8,10APR25:14:37,1000000003,1000000003,,,,,,3893.3512568,2024011533weS:8AM-8PM,,0,1701620240127005,05/05/2025
GIANT TREVALLY,BLUEFIN TREVALLY,2024011533wdS:8AM-8PM,2024115331701620240131,2024,8,15,7,15,1701620240131001,1,3.50,0.00,99,14,1,8,5182,5,3,2,1,,,0,0,0,0,1,,7,,,,Y,wd,1701620240131,,,1701620240131001,,3,S:8AM-8PM,96766,01,,,KAUAI,1139,5,1,1,168619,168618,,1,32,2,2,8,8,10APR25:14:37,8835280311,8835280310,,,,,,20156.338284,2024011533wdS:8AM-8PM,,0,1701620240131001,05/05/2025
UNIDENTIFIED (SURFACE FISH),UNIDENTIFIED (SURFACE FISH),2024021533wdS:8AM-8PM,2024115331701620240206,2024,8,15,7,15,1701620240206001,1,5.50,0.00,23,2,1,8,5192,2,3,1,1,,,0,0,0,2,1,,7,,,,Y,wd,1701620240206,,,1701620240206001,1,3,S:8AM-8PM,96741,02,2,0,KAUAI,1449,2,1,1,,,,1,,2,2,1,8,10APR25:14:37,1000000003,1000000003,,,,,,1866.1018566,2024021533wdS:8AM-8PM,,0,1701620240206001,05/05/2025
UNIDENTIFIED (SURFACE FISH),UNIDENTIFIED (SURFACE FISH),2024021533weS:8AM-8PM,2024115331701620240218,2024,8,15,7,15,1701620240218001,1,4.00,0.00,51,7,1,8,5188,5,3,2,1,,,0,0,0,0,1,,7,,,,Y,we,1701620240218,,,1701620240218001,,3,S:8AM-8PM,96765,02,,,KAUAI,1631,5,1,1,,,,1,,2,2,8,8,10APR25:14:37,1000000003,1000000003,,,,,,4913.3877059,2024021533weS:8AM-8PM,,0,1701620240218001,05/05/2025
UNIDENTIFIED (SURFACE FISH),UNIDENTIFIED (SURFACE FISH),2024021533weS:8AM-8PM,2024115331701620240218,2024,8,15,7,15,1701620240218002,1,4.00,0.00,51,7,1,8,5188,5,3,1,1,,,0,0,0,2,1,,7,,,,Y,we,1701620240218,,,1701620240218002,1,3,S:8AM-8PM,96765,02,2,0,KAUAI,1631,5,1,1,,,,1,,2,2,1,8,10APR25:14:37,1000000003,1000000003,,,,,,4913.3877059,2024021533weS:8AM-8PM,,0,1701620240218002,05/05/2025
UNIDENTIFIED (SURFACE FISH),UNIDENTIFIED (SURFACE FISH),2024021533weS:8AM-8PM,2024115331701620240218,2024,8,15,7,15,1701620240218003,1,4.00,0.00,51,7,1,8,5188,5,3,2,1,,,0,0,0,0,1,,7,,,,Y,we,1701620240218,,,1701620240218003,,3,S:8AM-8PM,96765,02,,,KAUAI,1631,5,1,1,,,,1,,2,2,8,8,10APR25:14:37,1000000003,1000000003,,,,,,4913.3877059,2024021533weS:8AM-8PM,,0,1701620240218003,05/05/2025
UNIDENTIFIED (SURFACE FISH),UNIDENTIFIED (SURFACE FISH),2024021533weS:8AM-8PM,2024115331701620240218,2024,8,15,7,15,1701620240218004,1,4.00,0.00,51,7,1,8,5188,5,3,2,1,,,0,0,0,0,1,,7,,,,Y,we,1701620240218,,,1701620240218004,,3,S:8AM-8PM,96765,02,,,KAUAI,1631,5,1,1,,,,1,,2,2,8,8,10APR25:14:37,1000000003,1000000003,,,,,,4913.3877059,2024021533weS:8AM-8PM,,0,1701620240218004,05/05/2025
UNIDENTIFIED (SURFACE FISH),UNIDENTIFIED (SURFACE FISH),2024021533weS:8AM-8PM,2024115331701620240218,2024,8,15,7,15,1701620240218005,1,3.00,0.00,23,5,1,8,5188,5,3,1,1,,,0,0,0,1,1,,7,,,,Y,we,1701620240218,,,1701620240218005,1,3,S:8AM-8PM,96766,02,1,0,KAUAI,1742,5,1,8,,,,1,26,2,2,1,8,10APR25:14:37,1000000003,1000000003,,,,,,7834.7353113,2024021533weS:8AM-8PM,,0,1701620240218005,05/05/2025
UNIDENTIFIED (SURFACE FISH),UNIDENTIFIED (SURFACE FISH),2024021533weS:8AM-8PM,2024115331701620240218,2024,8,15,7,15,1701620240218006,1,2.50,0.00,51,7,1,8,5188,5,3,2,1,,,0,0,0,0,1,,7,,,,Y,we,1701620240218,,,1701620240218006,,3,S:8AM-8PM,96756,02,,,KAUAI,1842,5,1,1,,,,1,,2,1,8,8,10APR25:14:37,1000000003,1000000003,,,,,,14279.168431,2024021533weS:8AM-8PM,,0,1701620240218006,05/05/2025
UNIDENTIFIED (SURFACE FISH),UNIDENTIFIED (SURFACE FISH),2024021533weS:8AM-8PM,2024115331701620240218,2024,8,15,7,15,1701620240218007,1,2.50,0.00,51,7,1,8,5188,5,3,2,1,,,0,0,0,0,1,,7,,,,Y,we,1701620240218,,,1701620240218007,,3,S:8AM-8PM,96756,02,,,KAUAI,1842,5,1,1,,,,1,,2,2,8,8,10APR25:14:37,1000000003,1000000003,,,,,,14279.168431,2024021533weS:8AM-8PM,,0,1701620240218007,05/05/2025
UNIDENTIFIED (SURFACE FISH),BLUEFIN TREVALLY,2024021533weS:8AM-8PM,2024115331701620240219,2024,8,15,7,15,1701620240219001,1,4.00,,103,15,1,8,5184,2,3,2,1,,,0,0,0,0,1,,7,,,,Y,we,1701620240219,,,1701620240219001,,3,S:8AM-8PM,96766,02,,,KAUAI,1233,2,1,1,168619,,,1,,2,2,8,8,10APR25:14:37,8835280311,1000000003,,,,,,1651.9685416,2024021533weS:8AM-8PM,,0,1701620240219001,05/05/2025
UNIDENTIFIED (SURFACE FISH),BLUEFIN TREVALLY,2024021533weS:8AM-8PM,2024115331701620240219,2024,8,15,7,15,1701620240219002,1,4.00,0.00,103,15,1,8,5184,2,3,1,1,,,0,0,0,1,1,,7,,,,Y,we,1701620240219,,,1701620240219002,1,3,S:8AM-8PM,96766,02,1,0,KAUAI,1233,2,1,1,168619,,,1,,2,1,1,8,10APR25:14:37,8835280311,1000000003,,,,,,1651.9685416,2024021533weS:8AM-8PM,,0,1701620240219002,05/05/2025
UNIDENTIFIED (SURFACE FISH),UNIDENTIFIED (SURFACE FISH),2024021533weS:8AM-8PM,2024115331701620240219,2024,8,15,7,15,1701620240219003,1,1.00,,11,1,1,8,5184,2,3,2,1,,,0,0,0,0,1,,7,,,,Y,we,1701620240219,,,1701620240219003,,3,S:8AM-8PM,96715,02,,,KAUAI,1506,2,1,3,,,,1,61,2,2,8,8,10APR25:14:37,1000000003,1000000003,,,,,,1199.7712609,2024021533weS:8AM-8PM,,0,1701620240219003,05/05/2025
UNIDENTIFIED (SURFACE FISH),UNIDENTIFIED (SURFACE FISH),2024021533weS:8AM-8PM,2024115331701620240223,2024,8,15,7,15,1701620240223001,1,7.00,0.00,364,59,1,8,5184,5,3,1,1,,,0,0,0,1,1,,7,,,,Y,we,1701620240223,,,1701620240223001,1,3,S:8AM-8PM,96746,02,1,0,KAUAI,1610,5,1,1,,,,1,,2,2,1,8,10APR25:14:37,1000000003,1000000003,,,,,,1418.0491519,2024021533weS:8AM-8PM,,0,1701620240223001,05/05/2025
UNIDENTIFIED (SURFACE FISH),UNIDENTIFIED (SURFACE FISH),2024021533weS:8AM-8PM,2024115331701620240224,2024,7,48,439,15,1701620240224001,1,2.00,0.00,13,13,1,8,5188,5,3,2,1,,,0,0,1,0,1,,7,,,,O,we,1701620240224,,,1701620240224001,1,3,S:8AM-8PM,76182,02,,,,1150,5,1,1,,,,1,,2,1,8,8,10APR25:14:37,1000000003,1000000003,,,,,,4998.1011273,2024021533weS:8AM-8PM,,0,1701620240224001,05/05/2025
UNIDENTIFIED (SURFACE FISH),UNIDENTIFIED (SURFACE FISH),2024021533weS:8AM-8PM,2024115331701620240224,2024,7,48,439,15,1701620240224002,1,2.00,0.00,13,13,1,8,5188,5,3,2,1,,,0,0,1,0,1,,7,,,,O,we,1701620240224,,,1701620240224002,1,3,S:8AM-8PM,76182,02,,,,1156,5,1,1,,,,1,,2,2,8,8,10APR25:14:37,1000000003,1000000003,,,,,,4998.1011273,2024021533weS:8AM-8PM,,0,1701620240224002,05/05/2025
UNIDENTIFIED (SURFACE FISH),UNIDENTIFIED (SURFACE FISH),2024021533weS:8AM-8PM,2024115331701620240224,2024,8,15,7,15,1701620240224003,1,1.50,0.00,19,2,1,8,5188,5,3,2,1,,,0,0,0,0,1,,7,,,,Y,we,1701620240224,,,1701620240224003,,3,S:8AM-8PM,96756,02,,,KAUAI,1555,5,1,8,,,,1,33,2,2,8,8,10APR25:14:37,1000000003,1000000003,,,,,,3734.3814069,2024021533weS:8AM-8PM,,0,1701620240224003,05/05/2025
UNIDENTIFIED (SURFACE FISH),UNIDENTIFIED (SURFACE FISH),2024011523weS:8AM-8PM,2024115231702220240106,2024,8,15,1,15,1702220240106001,1,2.50,0.00,72,12,1,8,5036,5,3,1,1,,,0,0,0,2,1,,1,,,,Y,we,1702220240106,,,1702220240106001,1,2,S:8AM-8PM,96737,01,4,0,HAWAII,1306,5,1,1,,,,1,9,2,2,1,8,10APR25:14:37,1000000003,1000000003,,,,,,1060.5258534,2024011523weS:8AM-8PM,,0,1702220240106001,05/05/2025
UNIDENTIFIED (SURFACE FISH),UNIDENTIFIED (SURFACE FISH),2024011523weS:8AM-8PM,2024115231702220240106,2024,8,15,1,15,1702220240106002,1,2.50,0.00,36,6,1,8,5036,5,3,1,1,,,0,0,0,3,1,,1,,,,Y,we,1702220240106,,,1702220240106002,1,2,S:8AM-8PM,96737,01,6,0,HAWAII,1321,5,1,12,,,,1,9,2,2,1,8,10APR25:14:37,1000000003,1000000003,,,,,,1060.5258534,2024011523weS:8AM-8PM,,0,1702220240106002,05/05/2025
UNIDENTIFIED (SURFACE FISH),UNIDENTIFIED (SURFACE FISH),2024011523weS:8AM-8PM,2024115231702220240106,2024,8,15,1,15,1702220240106003,1,2.50,0.00,24,4,1,8,5036,5,3,1,1,,,0,0,0,2,1,,1,,,,Y,we,1702220240106,,,1702220240106003,1,2,S:8AM-8PM,96737,01,5,0,HAWAII,1321,5,1,12,,,,1,9,2,2,1,8,10APR25:14:37,1000000003,1000000003,,,,,,1060.5258534,2024011523weS:8AM-8PM,,0,1702220240106003,05/05/2025
UNIDENTIFIED (SURFACE FISH),UNIDENTIFIED (SURFACE FISH),2024011523weS:8AM-8PM,2024115231702220240106,2024,8,15,1,15,1702220240106004,1,1.50,0.00,24,4,1,8,5036,5,3,2,1,,,0,0,0,0,1,,1,,,,Y,we,1702220240106,,,1702220240106004,,2,S:8AM-8PM,96740,01,,,HAWAII,1540,5,1,8,,,,1,,2,2,8,8,10APR25:14:37,1000000003,1000000003,,,,,,1222.7768603,2024011523weS:8AM-8PM,,0,1702220240106004,05/05/2025
UNIDENTIFIED (SURFACE FISH),UNIDENTIFIED (SURFACE FISH),2024011523weS:8AM-8PM,2024115231702220240106,2024,8,15,1,15,1702220240106005,1,1.50,0.00,36,6,1,8,5036,5,3,2,1,,,0,0,0,0,1,,1,,,,Y,we,1702220240106,,,1702220240106005,,2,S:8AM-8PM,96740,01,,,HAWAII,1547,5,1,8,,,,1,31,2,2,8,8,10APR25:14:37,1000000003,1000000003,,,,,,1222.7768603,2024011523weS:8AM-8PM,,0,1702220240106005,05/05/2025
UNIDENTIFIED (SURFACE FISH),BIGEYE SCAD,2024011523weS:8AM-8PM,2024115231702220240107,2024,8,15,1,15,1702220240107003,1,2.50,0.00,48,8,1,8,5048,5,3,1,1,,,0,0,0,1,1,,1,,,,Y,we,1702220240107,,,1702220240107003,1,2,S:8AM-8PM,96740,01,9,0,HAWAII,1641,5,1,1,168677,,,1,,2,2,1,8,10APR25:14:37,8835280601,1000000003,,,,,,879.75893326,2024011523weS:8AM-8PM,,0,1702220240107003,05/05/2025
BLUEFIN TREVALLY,UNIDENTIFIED (SURFACE FISH),2024011523wdS:8AM-8PM,2024115231702220240108,2024,8,15,1,15,1702220240108001,1,2.50,0.00,72,12,1,8,5048,5,3,1,1,,,0,0,0,2,1,,1,,,,Y,wd,1702220240108,,,1702220240108001,1,2,S:8AM-8PM,96725,01,9,0,HAWAII,1347,5,1,3,,168619,,1,,2,2,1,8,10APR25:14:37,1000000003,8835280311,,,,,,1336.4387587,2024011523wdS:8AM-8PM,,0,1702220240108001,05/05/2025
UNIDENTIFIED (SURFACE FISH),BIGEYE SCAD,2024011523weS:8AM-8PM,2024115231702220240114,2024,8,15,1,15,1702220240114005,1,3.50,0.00,72,12,1,8,5048,5,3,1,1,,,0,0,0,1,1,,1,,,,Y,we,1702220240114,,,1702220240114005,1,2,S:8AM-8PM,96725,01,14,0,HAWAII,1234,5,1,1,168677,,,1,,2,2,1,8,10APR25:14:37,8835280601,1000000003,,,,,,529.12982548,2024011523weS:8AM-8PM,,0,1702220240114005,05/05/2025
UNIDENTIFIED (SURFACE FISH),UNIDENTIFIED (SURFACE FISH),2024011523weS:8AM-8PM,2024115231702220240128,2024,8,15,1,15,1702220240128001,1,1.50,0.00,36,6,1,8,5063,5,3,2,1,,,0,0,0,0,1,,1,,,,Y,we,1702220240128,,,1702220240128001,,2,S:8AM-8PM,96701,01,,,HAWAII,1056,5,1,1,,,,1,42,2,2,8,8,10APR25:14:37,1000000003,1000000003,,,,,,11925.459349,2024011523weS:8AM-8PM,,0,1702220240128001,05/05/2025
UNIDENTIFIED (SURFACE FISH),UNIDENTIFIED (SURFACE FISH),2024011523weS:8AM-8PM,2024115231702220240128,2024,8,15,3,15,1702220240128002,1,1.50,0.00,24,4,1,8,5063,5,3,2,1,,,0,0,0,0,1,,1,,,,Y,we,1702220240128,,,1702220240128002,,2,S:8AM-8PM,96701,01,,,HONOLULU,1113,5,1,1,,,,1,42,2,2,8,8,10APR25:14:37,1000000003,1000000003,,,,,,1424.2136762,2024011523weS:8AM-8PM,,0,1702220240128002,05/05/2025
UNIDENTIFIED (SURFACE FISH),UNIDENTIFIED (SURFACE FISH),2024021523weS:8AM-8PM,2024115231702220240203,2024,8,15,1,15,1702220240203003,1,2.00,0.00,48,8,1,8,5048,5,3,2,1,,,0,0,1,0,1,,1,,,,Y,we,1702220240203,,,1702220240203003,1,2,S:8AM-8PM,96740,02,0,1,HAWAII,1317,5,1,1,,,,1,23,2,2,8,8,10APR25:14:37,1000000003,1000000003,,,,,,564.7296104,2024021523weS:8AM-8PM,,0,1702220240203003,05/05/2025
UNIDENTIFIED (SURFACE FISH),UNIDENTIFIED (SURFACE FISH),2024021523weS:8AM-8PM,2024115231702220240203,2024,8,15,1,15,1702220240203004,1,2.00,0.00,24,4,1,8,5048,5,3,2,1,,,0,0,0,0,1,,1,,,,Y,we,1702220240203,,,1702220240203004,,2,S:8AM-8PM,96740,02,,,HAWAII,1324,5,1,1,,,,2,,2,2,8,8,10APR25:14:37,1000000003,1000000003,,,,,,564.7296104,2024021523weS:8AM-8PM,,0,1702220240203004,05/05/2025
UNIDENTIFIED (SURFACE FISH),UNIDENTIFIED (SURFACE FISH),2024021523weS:8AM-8PM,2024115231702220240203,2024,8,15,1,15,1702220240203005,1,2.00,0.00,48,8,1,8,5048,5,3,2,1,,,0,0,0,0,1,,1,,,,Y,we,1702220240203,,,1702220240203005,,2,S:8AM-8PM,96725,02,,,HAWAII,1550,5,1,3,,,,1,28,2,2,8,8,10APR25:14:37,1000000003,1000000003,,,,,,344.02160359,2024021523weS:8AM-8PM,,0,1702220240203005,05/05/2025
WAHOO,YELLOWFIN TUNA,2024021523weS:8AM-8PM,2024115231702220240209,2024,8,15,3,15,1702220240209001,1,3.50,0.00,96,16,1,8,5037,5,3,2,1,,,0,0,0,0,1,,1,,,,Y,we,1702220240209,,,1702220240209001,,2,S:8AM-8PM,96706,02,,,HONOLULU,1516,5,1,8,172423,172451,,1,26,2,2,8,8,10APR25:14:37,8850030403,8850030601,,,,,,1305.5479141,2024021523weS:8AM-8PM,,0,1702220240209001,05/05/2025
UNIDENTIFIED (SURFACE FISH),UNIDENTIFIED (SURFACE FISH),2024021523weS:8AM-8PM,2024115231702220240209,2024,8,15,3,15,1702220240209002,1,3.50,0.00,72,12,1,8,5037,5,3,2,1,,,0,0,0,0,1,,1,,,,Y,we,1702220240209,,,1702220240209002,,2,S:8AM-8PM,96706,02,,,HONOLULU,1517,5,1,8,,,,1,26,2,2,8,8,10APR25:14:37,1000000003,1000000003,,,,,,1305.5479141,2024021523weS:8AM-8PM,,0,1702220240209002,05/05/2025
